market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,year,month,day,market_cleaned,distance_from_center,market_encoded,cluster,category_encoded,commodity_encoded,quantity,unit_type,standardized_unit,standardized_price,pricetype_encoded
Khulna Division,22.815,89.562222,oil and fats,oil (palm),L,actual,Retail,BDT,63.2,0.8075,2016,4,15,Khulna ,140.4056895596458,28,1,5,39,1,l,1,63.2,0
Khulna Division,22.815,89.562222,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,101.75,1.3,2016,4,15,Khulna ,140.4056895596458,28,1,6,32,1,kg,1,101.75,0
Rajshahi Division,24.366667,88.6,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,23.1,0.2951,2016,4,15,Rajshahi ,194.32582475131377,56,0,0,50,1,kg,1,23.1,0
Rajshahi Division,24.366667,88.6,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.5,0.4025,2016,4,15,Rajshahi ,194.32582475131377,56,0,0,69,1,kg,1,31.5,0
Rajshahi Division,24.366667,88.6,oil and fats,oil (palm),L,actual,Retail,BDT,64.7,0.8266,2016,4,15,Rajshahi ,194.32582475131377,56,0,5,39,1,l,1,64.7,0
Rajshahi Division,24.366667,88.6,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,103.25,1.3192,2016,4,15,Rajshahi ,194.32582475131377,56,0,6,32,1,kg,1,103.25,0
Sylhet Division,24.896667,91.871667,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,29,0.3705,2016,4,15,Sylhet ,190.79061038126142,65,2,0,50,1,kg,1,29,0
Sylhet Division,24.896667,91.871667,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32.25,0.412,2016,4,15,Sylhet ,190.79061038126142,65,2,0,69,1,kg,1,32.25,0
Sylhet Division,24.896667,91.871667,oil and fats,oil (palm),L,actual,Retail,BDT,68.75,0.8784,2016,4,15,Sylhet ,190.79061038126142,65,2,5,39,1,l,1,68.75,0
Sylhet Division,24.896667,91.871667,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107,1.3671,2016,4,15,Sylhet ,190.79061038126142,65,2,6,32,1,kg,1,107,0
Barisal Division,22.701944,90.371111,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,25,0.3189,2016,5,15,Barisal ,122.8208389296769,3,1,0,50,1,kg,1,25,0
Barisal Division,22.701944,90.371111,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32.4,0.4133,2016,5,15,Barisal ,122.8208389296769,3,1,0,69,1,kg,1,32.4,0
Barisal Division,22.701944,90.371111,oil and fats,oil (palm),L,actual,Retail,BDT,68.5,0.8737,2016,5,15,Barisal ,122.8208389296769,3,1,5,39,1,l,1,68.5,0
Barisal Division,22.701944,90.371111,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,111,1.4158,2016,5,15,Barisal ,122.8208389296769,3,1,6,32,1,kg,1,111,0
Chittagong Division,22.333056,91.836389,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,25.33,0.3231,2016,5,15,Chittagong ,219.20306040247087,9,1,0,50,1,kg,1,25.33,0
Chittagong Division,22.333056,91.836389,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32.1,0.4094,2016,5,15,Chittagong ,219.20306040247087,9,1,0,69,1,kg,1,32.1,0
Chittagong Division,22.333056,91.836389,oil and fats,oil (palm),L,actual,Retail,BDT,68.89,0.8787,2016,5,15,Chittagong ,219.20306040247087,9,1,5,39,1,l,1,68.89,0
Chittagong Division,22.333056,91.836389,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.56,1.3719,2016,5,15,Chittagong ,219.20306040247087,9,1,6,32,1,kg,1,107.56,0
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, br8/ 11/, guti sharna)",100 KG,actual,Wholesale,BDT,2348.75,29.9585,2016,5,15,Dhaka,0.2569089241907096,13,2,0,51,100,kg,100,23.4875,1
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, br8/ 11/, guti sharna)",KG,actual,Retail,BDT,26.5,0.338,2016,5,15,Dhaka,0.2569089241907096,13,2,0,51,1,kg,1,26.5,0
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, guti sharna)",100 KG,actual,Wholesale,BDT,2348.75,29.9585,2016,5,15,Dhaka,0.2569089241907096,13,2,0,52,100,kg,100,23.4875,1
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, guti sharna)",KG,actual,Retail,BDT,26.5,0.338,2016,5,15,Dhaka,0.2569089241907096,13,2,0,52,1,kg,1,26.5,0
Dhaka,23.81,90.41,cereals and tubers,rice (medium grain),100 KG,actual,Wholesale,BDT,2912.5,37.1492,2016,5,15,Dhaka,0.2569089241907096,13,2,0,55,100,kg,100,29.125,1
Dhaka,23.81,90.41,cereals and tubers,rice (medium grain),KG,actual,Retail,BDT,33.55,0.4279,2016,5,15,Dhaka,0.2569089241907096,13,2,0,55,1,kg,1,33.55,0
Dhaka,23.81,90.41,cereals and tubers,wheat,100 KG,actual,Wholesale,BDT,2034.21,25.9466,2016,5,15,Dhaka,0.2569089241907096,13,2,0,68,100,kg,100,20.342100000000002,1
Dhaka,23.81,90.41,cereals and tubers,wheat,KG,actual,Retail,BDT,28.13,0.3588,2016,5,15,Dhaka,0.2569089241907096,13,2,0,68,1,kg,1,28.13,0
Dhaka Division,23.723056,90.408611,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,27.17,0.3466,2016,5,15,Dhaka ,9.670825619699645,14,2,0,50,1,kg,1,27.17,0
Dhaka Division,23.723056,90.408611,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32.85,0.419,2016,5,15,Dhaka ,9.670825619699645,14,2,0,69,1,kg,1,32.85,0
Dhaka Division,23.723056,90.408611,oil and fats,oil (palm),L,actual,Retail,BDT,67,0.8546,2016,5,15,Dhaka ,9.670825619699645,14,2,5,39,1,l,1,67,0
Dhaka Division,23.723056,90.408611,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.77,1.3746,2016,5,15,Dhaka ,9.670825619699645,14,2,6,32,1,kg,1,107.77,0
Khulna Division,22.815,89.562222,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,25.57,0.3261,2016,5,15,Khulna ,140.4056895596458,28,1,0,50,1,kg,1,25.57,0
Khulna Division,22.815,89.562222,cereals and tubers,wheat flour,KG,actual,Retail,BDT,30.78,0.3926,2016,5,15,Khulna ,140.4056895596458,28,1,0,69,1,kg,1,30.78,0
Khulna Division,22.815,89.562222,oil and fats,oil (palm),L,actual,Retail,BDT,64.2,0.8189,2016,5,15,Khulna ,140.4056895596458,28,1,5,39,1,l,1,64.2,0
Khulna Division,22.815,89.562222,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,103.43,1.3193,2016,5,15,Khulna ,140.4056895596458,28,1,6,32,1,kg,1,103.43,0
Rajshahi Division,24.366667,88.6,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,22.9,0.2921,2016,5,15,Rajshahi ,194.32582475131377,56,0,0,50,1,kg,1,22.9,0
Rajshahi Division,24.366667,88.6,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.18,0.3977,2016,5,15,Rajshahi ,194.32582475131377,56,0,0,69,1,kg,1,31.18,0
Rajshahi Division,24.366667,88.6,oil and fats,oil (palm),L,actual,Retail,BDT,66,0.8418,2016,5,15,Rajshahi ,194.32582475131377,56,0,5,39,1,l,1,66,0
Rajshahi Division,24.366667,88.6,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,105.92,1.351,2016,5,15,Rajshahi ,194.32582475131377,56,0,6,32,1,kg,1,105.92,0
Sylhet Division,24.896667,91.871667,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,29,0.3699,2016,5,15,Sylhet ,190.79061038126142,65,2,0,50,1,kg,1,29,0
Sylhet Division,24.896667,91.871667,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.75,0.405,2016,5,15,Sylhet ,190.79061038126142,65,2,0,69,1,kg,1,31.75,0
Sylhet Division,24.896667,91.871667,oil and fats,oil (palm),L,actual,Retail,BDT,70.75,0.9024,2016,5,15,Sylhet ,190.79061038126142,65,2,5,39,1,l,1,70.75,0
Sylhet Division,24.896667,91.871667,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.25,1.368,2016,5,15,Sylhet ,190.79061038126142,65,2,6,32,1,kg,1,107.25,0
Barisal Division,22.701944,90.371111,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,30,0.3836,2016,6,15,Barisal ,122.8208389296769,3,1,0,50,1,kg,1,30,0
Barisal Division,22.701944,90.371111,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32.5,0.4155,2016,6,15,Barisal ,122.8208389296769,3,1,0,69,1,kg,1,32.5,0
Barisal Division,22.701944,90.371111,oil and fats,oil (palm),L,actual,Retail,BDT,70,0.895,2016,6,15,Barisal ,122.8208389296769,3,1,5,39,1,l,1,70,0
Barisal Division,22.701944,90.371111,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,109,1.3937,2016,6,15,Barisal ,122.8208389296769,3,1,6,32,1,kg,1,109,0
Chittagong Division,22.333056,91.836389,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,25,0.3197,2016,6,15,Chittagong ,219.20306040247087,9,1,0,50,1,kg,1,25,0
Chittagong Division,22.333056,91.836389,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.5,0.4028,2016,6,15,Chittagong ,219.20306040247087,9,1,0,69,1,kg,1,31.5,0
Chittagong Division,22.333056,91.836389,oil and fats,oil (palm),L,actual,Retail,BDT,66.78,0.8539,2016,6,15,Chittagong ,219.20306040247087,9,1,5,39,1,l,1,66.78,0
Chittagong Division,22.333056,91.836389,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.89,1.3795,2016,6,15,Chittagong ,219.20306040247087,9,1,6,32,1,kg,1,107.89,0
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, br8/ 11/, guti sharna)",100 KG,actual,Wholesale,BDT,2612.5,33.4037,2016,6,15,Dhaka,0.2569089241907096,13,2,0,51,100,kg,100,26.125,1
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, br8/ 11/, guti sharna)",KG,actual,Retail,BDT,28.48,0.3641,2016,6,15,Dhaka,0.2569089241907096,13,2,0,51,1,kg,1,28.48,0
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, guti sharna)",100 KG,actual,Wholesale,BDT,2612.5,33.4037,2016,6,15,Dhaka,0.2569089241907096,13,2,0,52,100,kg,100,26.125,1
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, guti sharna)",KG,actual,Retail,BDT,28.48,0.3641,2016,6,15,Dhaka,0.2569089241907096,13,2,0,52,1,kg,1,28.48,0
Dhaka,23.81,90.41,cereals and tubers,rice (medium grain),100 KG,actual,Wholesale,BDT,3045,38.9336,2016,6,15,Dhaka,0.2569089241907096,13,2,0,55,100,kg,100,30.45,1
Dhaka,23.81,90.41,cereals and tubers,rice (medium grain),KG,actual,Retail,BDT,34.5,0.4411,2016,6,15,Dhaka,0.2569089241907096,13,2,0,55,1,kg,1,34.5,0
Dhaka,23.81,90.41,cereals and tubers,wheat,100 KG,actual,Wholesale,BDT,2035.71,26.0288,2016,6,15,Dhaka,0.2569089241907096,13,2,0,68,100,kg,100,20.3571,1
Dhaka,23.81,90.41,cereals and tubers,wheat,KG,actual,Retail,BDT,28.57,0.3653,2016,6,15,Dhaka,0.2569089241907096,13,2,0,68,1,kg,1,28.57,0
Dhaka Division,23.723056,90.408611,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,27.31,0.3492,2016,6,15,Dhaka ,9.670825619699645,14,2,0,50,1,kg,1,27.31,0
Dhaka Division,23.723056,90.408611,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32.38,0.414,2016,6,15,Dhaka ,9.670825619699645,14,2,0,69,1,kg,1,32.38,0
Dhaka Division,23.723056,90.408611,oil and fats,oil (palm),L,actual,Retail,BDT,66.14,0.8457,2016,6,15,Dhaka ,9.670825619699645,14,2,5,39,1,l,1,66.14,0
Dhaka Division,23.723056,90.408611,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,108.21,1.3836,2016,6,15,Dhaka ,9.670825619699645,14,2,6,32,1,kg,1,108.21,0
Khulna Division,22.815,89.562222,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,26.78,0.3424,2016,6,15,Khulna ,140.4056895596458,28,1,0,50,1,kg,1,26.78,0
Khulna Division,22.815,89.562222,cereals and tubers,wheat flour,KG,actual,Retail,BDT,30.44,0.3892,2016,6,15,Khulna ,140.4056895596458,28,1,0,69,1,kg,1,30.44,0
Khulna Division,22.815,89.562222,oil and fats,oil (palm),L,actual,Retail,BDT,67.2,0.8592,2016,6,15,Khulna ,140.4056895596458,28,1,5,39,1,l,1,67.2,0
Khulna Division,22.815,89.562222,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,104.43,1.3353,2016,6,15,Khulna ,140.4056895596458,28,1,6,32,1,kg,1,104.43,0
Rajshahi Division,24.366667,88.6,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,22.9,0.2928,2016,6,15,Rajshahi ,194.32582475131377,56,0,0,50,1,kg,1,22.9,0
Rajshahi Division,24.366667,88.6,cereals and tubers,wheat flour,KG,actual,Retail,BDT,30.9,0.3951,2016,6,15,Rajshahi ,194.32582475131377,56,0,0,69,1,kg,1,30.9,0
Rajshahi Division,24.366667,88.6,oil and fats,oil (palm),L,actual,Retail,BDT,66.1,0.8452,2016,6,15,Rajshahi ,194.32582475131377,56,0,5,39,1,l,1,66.1,0
Rajshahi Division,24.366667,88.6,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.36,1.3727,2016,6,15,Rajshahi ,194.32582475131377,56,0,6,32,1,kg,1,107.36,0
Sylhet Division,24.896667,91.871667,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,24,0.3069,2016,6,15,Sylhet ,190.79061038126142,65,2,0,50,1,kg,1,24,0
Sylhet Division,24.896667,91.871667,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.75,0.406,2016,6,15,Sylhet ,190.79061038126142,65,2,0,69,1,kg,1,31.75,0
Sylhet Division,24.896667,91.871667,oil and fats,oil (palm),L,actual,Retail,BDT,70.5,0.9014,2016,6,15,Sylhet ,190.79061038126142,65,2,5,39,1,l,1,70.5,0
Sylhet Division,24.896667,91.871667,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,108.25,1.3841,2016,6,15,Sylhet ,190.79061038126142,65,2,6,32,1,kg,1,108.25,0
Barisal Division,22.701944,90.371111,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,30,0.3833,2016,7,15,Barisal ,122.8208389296769,3,1,0,50,1,kg,1,30,0
Barisal Division,22.701944,90.371111,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.25,0.3993,2016,7,15,Barisal ,122.8208389296769,3,1,0,69,1,kg,1,31.25,0
Barisal Division,22.701944,90.371111,oil and fats,oil (palm),L,actual,Retail,BDT,71.33,0.9113,2016,7,15,Barisal ,122.8208389296769,3,1,5,39,1,l,1,71.33,0
Barisal Division,22.701944,90.371111,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,108,1.3798,2016,7,15,Barisal ,122.8208389296769,3,1,6,32,1,kg,1,108,0
Chittagong Division,22.333056,91.836389,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,26.4,0.3373,2016,7,15,Chittagong ,219.20306040247087,9,1,0,50,1,kg,1,26.4,0
Chittagong Division,22.333056,91.836389,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.5,0.4025,2016,7,15,Chittagong ,219.20306040247087,9,1,0,69,1,kg,1,31.5,0
Chittagong Division,22.333056,91.836389,oil and fats,oil (palm),L,actual,Retail,BDT,67.44,0.8616,2016,7,15,Chittagong ,219.20306040247087,9,1,5,39,1,l,1,67.44,0
Chittagong Division,22.333056,91.836389,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,106.11,1.3557,2016,7,15,Chittagong ,219.20306040247087,9,1,6,32,1,kg,1,106.11,0
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, br8/ 11/, guti sharna)",100 KG,actual,Wholesale,BDT,2861.36,36.5576,2016,7,15,Dhaka,0.2569089241907096,13,2,0,51,100,kg,100,28.6136,1
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, br8/ 11/, guti sharna)",KG,actual,Retail,BDT,31,0.3961,2016,7,15,Dhaka,0.2569089241907096,13,2,0,51,1,kg,1,31,0
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, guti sharna)",100 KG,actual,Wholesale,BDT,2861.36,36.5576,2016,7,15,Dhaka,0.2569089241907096,13,2,0,52,100,kg,100,28.6136,1
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, guti sharna)",KG,actual,Retail,BDT,31,0.3961,2016,7,15,Dhaka,0.2569089241907096,13,2,0,52,1,kg,1,31,0
Dhaka,23.81,90.41,cereals and tubers,rice (medium grain),100 KG,actual,Wholesale,BDT,3165.91,40.4486,2016,7,15,Dhaka,0.2569089241907096,13,2,0,55,100,kg,100,31.6591,1
Dhaka,23.81,90.41,cereals and tubers,rice (medium grain),KG,actual,Retail,BDT,35.5,0.4536,2016,7,15,Dhaka,0.2569089241907096,13,2,0,55,1,kg,1,35.5,0
Dhaka,23.81,90.41,cereals and tubers,wheat,100 KG,actual,Wholesale,BDT,2070,26.4469,2016,7,15,Dhaka,0.2569089241907096,13,2,0,68,100,kg,100,20.7,1
Dhaka,23.81,90.41,cereals and tubers,wheat,KG,actual,Retail,BDT,27.94,0.357,2016,7,15,Dhaka,0.2569089241907096,13,2,0,68,1,kg,1,27.94,0
Dhaka,23.81,90.41,cereals and tubers,wheat flour,KG,actual,Retail,BDT,23.5,0.3002,2016,7,15,Dhaka,0.2569089241907096,13,2,0,69,1,kg,1,23.5,0
Dhaka Division,23.723056,90.408611,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,28.46,0.3636,2016,7,15,Dhaka ,9.670825619699645,14,2,0,50,1,kg,1,28.46,0
Dhaka Division,23.723056,90.408611,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32.36,0.4134,2016,7,15,Dhaka ,9.670825619699645,14,2,0,69,1,kg,1,32.36,0
Dhaka Division,23.723056,90.408611,oil and fats,oil (palm),L,actual,Retail,BDT,66.64,0.8514,2016,7,15,Dhaka ,9.670825619699645,14,2,5,39,1,l,1,66.64,0
Dhaka Division,23.723056,90.408611,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,108.07,1.3807,2016,7,15,Dhaka ,9.670825619699645,14,2,6,32,1,kg,1,108.07,0
Khulna Division,22.815,89.562222,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,27.55,0.352,2016,7,15,Khulna ,140.4056895596458,28,1,0,50,1,kg,1,27.55,0
Khulna Division,22.815,89.562222,cereals and tubers,wheat flour,KG,actual,Retail,BDT,30.37,0.388,2016,7,15,Khulna ,140.4056895596458,28,1,0,69,1,kg,1,30.37,0
Khulna Division,22.815,89.562222,oil and fats,oil (palm),L,actual,Retail,BDT,67.2,0.8586,2016,7,15,Khulna ,140.4056895596458,28,1,5,39,1,l,1,67.2,0
Khulna Division,22.815,89.562222,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,104.85,1.3396,2016,7,15,Khulna ,140.4056895596458,28,1,6,32,1,kg,1,104.85,0
Rajshahi Division,24.366667,88.6,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,25.45,0.3252,2016,7,15,Rajshahi ,194.32582475131377,56,0,0,50,1,kg,1,25.45,0
Rajshahi Division,24.366667,88.6,cereals and tubers,wheat flour,KG,actual,Retail,BDT,30.64,0.3915,2016,7,15,Rajshahi ,194.32582475131377,56,0,0,69,1,kg,1,30.64,0
Rajshahi Division,24.366667,88.6,oil and fats,oil (palm),L,actual,Retail,BDT,66,0.8432,2016,7,15,Rajshahi ,194.32582475131377,56,0,5,39,1,l,1,66,0
Rajshahi Division,24.366667,88.6,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.83,1.3777,2016,7,15,Rajshahi ,194.32582475131377,56,0,6,32,1,kg,1,107.83,0
Sylhet Division,24.896667,91.871667,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,24.75,0.3162,2016,7,15,Sylhet ,190.79061038126142,65,2,0,50,1,kg,1,24.75,0
Sylhet Division,24.896667,91.871667,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.75,0.4056,2016,7,15,Sylhet ,190.79061038126142,65,2,0,69,1,kg,1,31.75,0
Sylhet Division,24.896667,91.871667,oil and fats,oil (palm),L,actual,Retail,BDT,70.5,0.9007,2016,7,15,Sylhet ,190.79061038126142,65,2,5,39,1,l,1,70.5,0
Sylhet Division,24.896667,91.871667,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,109,1.3926,2016,7,15,Sylhet ,190.79061038126142,65,2,6,32,1,kg,1,109,0
Barisal Division,22.701944,90.371111,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,33,0.4216,2016,8,15,Barisal ,122.8208389296769,3,1,0,50,1,kg,1,33,0
Barisal Division,22.701944,90.371111,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31,0.3961,2016,8,15,Barisal ,122.8208389296769,3,1,0,69,1,kg,1,31,0
Barisal Division,22.701944,90.371111,oil and fats,oil (palm),L,actual,Retail,BDT,71,0.9071,2016,8,15,Barisal ,122.8208389296769,3,1,5,39,1,l,1,71,0
Barisal Division,22.701944,90.371111,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.67,1.3756,2016,8,15,Barisal ,122.8208389296769,3,1,6,32,1,kg,1,107.67,0
Chittagong Division,22.333056,91.836389,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,28.3,0.3616,2016,8,15,Chittagong ,219.20306040247087,9,1,0,50,1,kg,1,28.3,0
Chittagong Division,22.333056,91.836389,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32,0.4088,2016,8,15,Chittagong ,219.20306040247087,9,1,0,69,1,kg,1,32,0
Chittagong Division,22.333056,91.836389,oil and fats,oil (palm),L,actual,Retail,BDT,69.4,0.8867,2016,8,15,Chittagong ,219.20306040247087,9,1,5,39,1,l,1,69.4,0
Chittagong Division,22.333056,91.836389,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,106,1.3543,2016,8,15,Chittagong ,219.20306040247087,9,1,6,32,1,kg,1,106,0
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, br8/ 11/, guti sharna)",100 KG,actual,Wholesale,BDT,3201.92,40.9086,2016,8,15,Dhaka,0.2569089241907096,13,2,0,51,100,kg,100,32.0192,1
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, br8/ 11/, guti sharna)",KG,actual,Retail,BDT,33.58,0.429,2016,8,15,Dhaka,0.2569089241907096,13,2,0,51,1,kg,1,33.58,0
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, guti sharna)",100 KG,actual,Wholesale,BDT,3201.92,40.9086,2016,8,15,Dhaka,0.2569089241907096,13,2,0,52,100,kg,100,32.0192,1
Dhaka,23.81,90.41,cereals and tubers,"rice (coarse, guti sharna)",KG,actual,Retail,BDT,33.77,0.4315,2016,8,15,Dhaka,0.2569089241907096,13,2,0,52,1,kg,1,33.77,0
Dhaka,23.81,90.41,cereals and tubers,rice (medium grain),100 KG,actual,Wholesale,BDT,3394.23,43.3657,2016,8,15,Dhaka,0.2569089241907096,13,2,0,55,100,kg,100,33.9423,1
Dhaka,23.81,90.41,cereals and tubers,rice (medium grain),KG,actual,Retail,BDT,36.62,0.4679,2016,8,15,Dhaka,0.2569089241907096,13,2,0,55,1,kg,1,36.62,0
Dhaka,23.81,90.41,cereals and tubers,wheat,100 KG,actual,Wholesale,BDT,2063.46,26.3634,2016,8,15,Dhaka,0.2569089241907096,13,2,0,68,100,kg,100,20.6346,1
Dhaka,23.81,90.41,cereals and tubers,wheat,KG,actual,Retail,BDT,28.92,0.3695,2016,8,15,Dhaka,0.2569089241907096,13,2,0,68,1,kg,1,28.92,0
Dhaka,23.81,90.41,cereals and tubers,wheat flour,KG,actual,Retail,BDT,24.54,0.3135,2016,8,15,Dhaka,0.2569089241907096,13,2,0,69,1,kg,1,24.54,0
Dhaka Division,23.723056,90.408611,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,29.85,0.3814,2016,8,15,Dhaka ,9.670825619699645,14,2,0,50,1,kg,1,29.85,0
Dhaka Division,23.723056,90.408611,cereals and tubers,wheat flour,KG,actual,Retail,BDT,32.46,0.4147,2016,8,15,Dhaka ,9.670825619699645,14,2,0,69,1,kg,1,32.46,0
Dhaka Division,23.723056,90.408611,oil and fats,oil (palm),L,actual,Retail,BDT,69.1,0.8828,2016,8,15,Dhaka ,9.670825619699645,14,2,5,39,1,l,1,69.1,0
Dhaka Division,23.723056,90.408611,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.43,1.3726,2016,8,15,Dhaka ,9.670825619699645,14,2,6,32,1,kg,1,107.43,0
Khulna Division,22.815,89.562222,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,29.78,0.3805,2016,8,15,Khulna ,140.4056895596458,28,1,0,50,1,kg,1,29.78,0
Khulna Division,22.815,89.562222,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31,0.3961,2016,8,15,Khulna ,140.4056895596458,28,1,0,69,1,kg,1,31,0
Khulna Division,22.815,89.562222,oil and fats,oil (palm),L,actual,Retail,BDT,68.6,0.8765,2016,8,15,Khulna ,140.4056895596458,28,1,5,39,1,l,1,68.6,0
Khulna Division,22.815,89.562222,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,104.57,1.336,2016,8,15,Khulna ,140.4056895596458,28,1,6,32,1,kg,1,104.57,0
Rajshahi Division,24.366667,88.6,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,28.62,0.3657,2016,8,15,Rajshahi ,194.32582475131377,56,0,0,50,1,kg,1,28.62,0
Rajshahi Division,24.366667,88.6,cereals and tubers,wheat flour,KG,actual,Retail,BDT,30.2,0.3858,2016,8,15,Rajshahi ,194.32582475131377,56,0,0,69,1,kg,1,30.2,0
Rajshahi Division,24.366667,88.6,oil and fats,oil (palm),L,actual,Retail,BDT,67.38,0.8609,2016,8,15,Rajshahi ,194.32582475131377,56,0,5,39,1,l,1,67.38,0
Rajshahi Division,24.366667,88.6,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,107.83,1.3777,2016,8,15,Rajshahi ,194.32582475131377,56,0,6,32,1,kg,1,107.83,0
Sylhet Division,24.896667,91.871667,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,27,0.345,2016,8,15,Sylhet ,190.79061038126142,65,2,0,50,1,kg,1,27,0
Sylhet Division,24.896667,91.871667,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.75,0.4056,2016,8,15,Sylhet ,190.79061038126142,65,2,0,69,1,kg,1,31.75,0
Sylhet Division,24.896667,91.871667,oil and fats,oil (palm),L,actual,Retail,BDT,71,0.9071,2016,8,15,Sylhet ,190.79061038126142,65,2,5,39,1,l,1,71,0
Sylhet Division,24.896667,91.871667,pulses and nuts,lentils (masur),KG,actual,Retail,BDT,109,1.3926,2016,8,15,Sylhet ,190.79061038126142,65,2,6,32,1,kg,1,109,0
Barisal Division,22.701944,90.371111,cereals and tubers,rice (coarse),KG,actual,Retail,BDT,36,0.4595,2016,9,15,Barisal ,122.8208389296769,3,1,0,50,1,kg,1,36,0
Barisal Division,22.701944,90.371111,cereals and tubers,wheat flour,KG,actual,Retail,BDT,31.4,0.4008,2016,9,15,Barisal ,122.8208389296769,3,1,0,69,1,kg,1,31.4,0
